dcterms:isReferencedBy,skos:prefLabel
http://vocabularies.unesco.org/thesaurus/concept4136,Braille
http://vocabularies.unesco.org/thesaurus/concept4292,Brain
http://vocabularies.unesco.org/thesaurus/concept4297,Brain drain
http://vocabularies.unesco.org/thesaurus/concept4294,Brain research
http://vocabularies.unesco.org/thesaurus/concept17120,Branding
http://vocabularies.unesco.org/thesaurus/concept764,Brazil
http://vocabularies.unesco.org/thesaurus/concept2043,Breast feeding
http://vocabularies.unesco.org/thesaurus/concept4311,Breton
http://vocabularies.unesco.org/thesaurus/concept4315,Bricks
http://vocabularies.unesco.org/thesaurus/concept4318,Bridges
http://vocabularies.unesco.org/thesaurus/concept765,British Virgin Islands
http://vocabularies.unesco.org/thesaurus/concept478,Broadcasting
http://vocabularies.unesco.org/thesaurus/concept531,Broadcasting equipment
http://vocabularies.unesco.org/thesaurus/concept479,Broadcasting industry
http://vocabularies.unesco.org/thesaurus/concept4332,Broadcasting legislation
http://vocabularies.unesco.org/thesaurus/concept4325,Broadcasting production
http://vocabularies.unesco.org/thesaurus/concept4326,Broadcasting programmes
http://vocabularies.unesco.org/thesaurus/concept519,Broadcasting technology
http://vocabularies.unesco.org/thesaurus/concept817,Brunei Darussalam
http://vocabularies.unesco.org/thesaurus/concept2344,Buddhism
http://vocabularies.unesco.org/thesaurus/concept4374,Budget contributions
http://vocabularies.unesco.org/thesaurus/concept4391,Budgetary control
http://vocabularies.unesco.org/thesaurus/concept1187,Budgets
http://vocabularies.unesco.org/thesaurus/concept4397,Building costs
http://vocabularies.unesco.org/thesaurus/concept1236,Building design
http://vocabularies.unesco.org/thesaurus/concept4407,Building maintenance
http://vocabularies.unesco.org/thesaurus/concept635,Building materials
http://vocabularies.unesco.org/thesaurus/concept4417,Building operations
http://vocabularies.unesco.org/thesaurus/concept1941,Building services
http://vocabularies.unesco.org/thesaurus/concept4401,Building standards
http://vocabularies.unesco.org/thesaurus/concept4411,Building stones
http://vocabularies.unesco.org/thesaurus/concept2708,Buildings
http://vocabularies.unesco.org/thesaurus/concept894,Bulgaria
http://vocabularies.unesco.org/thesaurus/concept4436,Bulgarian
http://vocabularies.unesco.org/thesaurus/concept17088,Bullying
http://vocabularies.unesco.org/thesaurus/concept4448,Bureaucracy
http://vocabularies.unesco.org/thesaurus/concept693,Burkina Faso
http://vocabularies.unesco.org/thesaurus/concept4106,Burmese
http://vocabularies.unesco.org/thesaurus/concept694,Burundi
http://vocabularies.unesco.org/thesaurus/concept580,Business cycles
http://vocabularies.unesco.org/thesaurus/concept4470,Business economics
http://vocabularies.unesco.org/thesaurus/concept3818,Business libraries
http://vocabularies.unesco.org/thesaurus/concept1351,Business management
http://vocabularies.unesco.org/thesaurus/concept3904,Byelorussian
http://vocabularies.unesco.org/thesaurus/concept4483,Byelorussian SSR
http://vocabularies.unesco.org/thesaurus/concept2920,Byzantine art
http://vocabularies.unesco.org/thesaurus/concept3137,Byzantine history
http://vocabularies.unesco.org/thesaurus/concept933,CIS countries
http://vocabularies.unesco.org/thesaurus/concept938,CMEA countries
http://vocabularies.unesco.org/thesaurus/concept4363,Cable television
http://vocabularies.unesco.org/thesaurus/concept696,Cabo Verde
http://vocabularies.unesco.org/thesaurus/concept4508,Calcium
http://vocabularies.unesco.org/thesaurus/concept4510,Calculus
http://vocabularies.unesco.org/thesaurus/concept4524,Calendars
http://vocabularies.unesco.org/thesaurus/concept4530,Calibration
http://vocabularies.unesco.org/thesaurus/concept4545,Calligraphy
http://vocabularies.unesco.org/thesaurus/concept4553,Calories
http://vocabularies.unesco.org/thesaurus/concept818,Cambodia
http://vocabularies.unesco.org/thesaurus/concept695,Cameroon
http://vocabularies.unesco.org/thesaurus/concept766,Canada
http://vocabularies.unesco.org/thesaurus/concept4580,Canals
http://vocabularies.unesco.org/thesaurus/concept4587,Cancer
http://vocabularies.unesco.org/thesaurus/concept16978,Capacity building
http://vocabularies.unesco.org/thesaurus/concept4616,Capital
http://vocabularies.unesco.org/thesaurus/concept4617,Capital flow
http://vocabularies.unesco.org/thesaurus/concept4626,Capital intensity
http://vocabularies.unesco.org/thesaurus/concept4633,Capitalism
http://vocabularies.unesco.org/thesaurus/concept4645,Carbon
http://vocabularies.unesco.org/thesaurus/concept4650,Carbon dioxide
http://vocabularies.unesco.org/thesaurus/concept4654,Carbonate rocks
http://vocabularies.unesco.org/thesaurus/concept4658,Cardiovascular diseases
http://vocabularies.unesco.org/thesaurus/concept2318,Cardiovascular systems
http://vocabularies.unesco.org/thesaurus/concept677,Career development
http://vocabularies.unesco.org/thesaurus/concept767,Caribbean
http://vocabularies.unesco.org/thesaurus/concept4687,Caribbean Sea
http://vocabularies.unesco.org/thesaurus/concept1628,Caribbean cultures
http://vocabularies.unesco.org/thesaurus/concept4683,Caribbean literature
http://vocabularies.unesco.org/thesaurus/concept4421,Carpentry
http://vocabularies.unesco.org/thesaurus/concept2014,Carpets
http://vocabularies.unesco.org/thesaurus/concept3269,Cartography
http://vocabularies.unesco.org/thesaurus/concept4714,Cartoons
http://vocabularies.unesco.org/thesaurus/concept4723,Case studies
http://vocabularies.unesco.org/thesaurus/concept4727,Caspian Sea
http://vocabularies.unesco.org/thesaurus/concept4732,Caste
http://vocabularies.unesco.org/thesaurus/concept4736,Catalan
http://vocabularies.unesco.org/thesaurus/concept2760,Catalogues
http://vocabularies.unesco.org/thesaurus/concept3799,Cataloguing
http://vocabularies.unesco.org/thesaurus/concept4763,Cataloguing rules
http://vocabularies.unesco.org/thesaurus/concept4775,Catholicism
http://vocabularies.unesco.org/thesaurus/concept2464,Cattle
http://vocabularies.unesco.org/thesaurus/concept895,Caucasian States
http://vocabularies.unesco.org/thesaurus/concept3140,Caucasian languages
http://vocabularies.unesco.org/thesaurus/concept2200,Causal analysis
http://vocabularies.unesco.org/thesaurus/concept4791,Cause and effect
http://vocabularies.unesco.org/thesaurus/concept4800,Caves
http://vocabularies.unesco.org/thesaurus/concept768,Cayman Islands
http://vocabularies.unesco.org/thesaurus/concept3234,Celestial mechanics
http://vocabularies.unesco.org/thesaurus/concept221,Cell biology
http://vocabularies.unesco.org/thesaurus/concept4816,Cells
http://vocabularies.unesco.org/thesaurus/concept4821,Celtic languages
http://vocabularies.unesco.org/thesaurus/concept4412,Cement
http://vocabularies.unesco.org/thesaurus/concept4831,Censorship
http://vocabularies.unesco.org/thesaurus/concept697,Central Africa
http://vocabularies.unesco.org/thesaurus/concept698,Central African Republic
http://vocabularies.unesco.org/thesaurus/concept769,Central America
http://vocabularies.unesco.org/thesaurus/concept819,Central Asia
http://vocabularies.unesco.org/thesaurus/concept3132,Central Asian cultures
http://vocabularies.unesco.org/thesaurus/concept4852,Central European cultures
http://vocabularies.unesco.org/thesaurus/concept899,Central and Eastern Europe
http://vocabularies.unesco.org/thesaurus/concept1386,Central government
http://vocabularies.unesco.org/thesaurus/concept4874,Centralization
http://vocabularies.unesco.org/thesaurus/concept2940,Ceramic art
http://vocabularies.unesco.org/thesaurus/concept4413,Ceramics
http://vocabularies.unesco.org/thesaurus/concept4918,Cereals
http://vocabularies.unesco.org/thesaurus/concept699,Chad
http://vocabularies.unesco.org/thesaurus/concept4954,Character recognition
http://vocabularies.unesco.org/thesaurus/concept4649,Charcoal
http://vocabularies.unesco.org/thesaurus/concept137,Chemical analysis
http://vocabularies.unesco.org/thesaurus/concept138,Chemical compounds
http://vocabularies.unesco.org/thesaurus/concept4983,Chemical effects
http://vocabularies.unesco.org/thesaurus/concept139,Chemical elements
http://vocabularies.unesco.org/thesaurus/concept4994,Chemical industry
http://vocabularies.unesco.org/thesaurus/concept4997,Chemical kinetics
http://vocabularies.unesco.org/thesaurus/concept169,Chemical oceanography
http://vocabularies.unesco.org/thesaurus/concept140,Chemical processes
http://vocabularies.unesco.org/thesaurus/concept141,Chemical properties
http://vocabularies.unesco.org/thesaurus/concept142,Chemical research
http://vocabularies.unesco.org/thesaurus/concept620,Chemical technology
http://vocabularies.unesco.org/thesaurus/concept4043,Chemical/biological warfare
http://vocabularies.unesco.org/thesaurus/concept636,Chemicals
http://vocabularies.unesco.org/thesaurus/concept143,Chemistry
http://vocabularies.unesco.org/thesaurus/concept5041,Chemistry education
http://vocabularies.unesco.org/thesaurus/concept980,Child abuse
http://vocabularies.unesco.org/thesaurus/concept17036,Child care
http://vocabularies.unesco.org/thesaurus/concept5055,Child development
http://vocabularies.unesco.org/thesaurus/concept5066,Child labour
http://vocabularies.unesco.org/thesaurus/concept5070,Child mortality
http://vocabularies.unesco.org/thesaurus/concept1462,Child psychology
http://vocabularies.unesco.org/thesaurus/concept5057,Child rearing
http://vocabularies.unesco.org/thesaurus/concept2875,Child soldiers
http://vocabularies.unesco.org/thesaurus/concept3916,Child welfare
http://vocabularies.unesco.org/thesaurus/concept1666,Childhood
http://vocabularies.unesco.org/thesaurus/concept4285,Children
http://vocabularies.unesco.org/thesaurus/concept4222,Childrens books
http://vocabularies.unesco.org/thesaurus/concept5098,Childrens films
http://vocabularies.unesco.org/thesaurus/concept3845,Childrens libraries
http://vocabularies.unesco.org/thesaurus/concept770,Chile
http://vocabularies.unesco.org/thesaurus/concept5114,China
http://vocabularies.unesco.org/thesaurus/concept5116,China Sea
http://vocabularies.unesco.org/thesaurus/concept5119,Chinese
http://vocabularies.unesco.org/thesaurus/concept2922,Chinese art
http://vocabularies.unesco.org/thesaurus/concept5128,Choice of technology
http://vocabularies.unesco.org/thesaurus/concept2345,Christianity
http://vocabularies.unesco.org/thesaurus/concept5153,Christians
http://vocabularies.unesco.org/thesaurus/concept2208,Chromatographic analysis
http://vocabularies.unesco.org/thesaurus/concept5160,Chromosomes
http://vocabularies.unesco.org/thesaurus/concept4526,Chronology
http://vocabularies.unesco.org/thesaurus/concept5171,Church
http://vocabularies.unesco.org/thesaurus/concept5172,Church and State
http://vocabularies.unesco.org/thesaurus/concept5178,Church and education
http://vocabularies.unesco.org/thesaurus/concept17008,Churches
http://vocabularies.unesco.org/thesaurus/concept350,Cinema
http://vocabularies.unesco.org/thesaurus/concept3165,Cinema attendance
http://vocabularies.unesco.org/thesaurus/concept3323,Circulation figures
http://vocabularies.unesco.org/thesaurus/concept3606,Civic education
http://vocabularies.unesco.org/thesaurus/concept554,Civil and political rights
http://vocabularies.unesco.org/thesaurus/concept1960,Civil aviation
http://vocabularies.unesco.org/thesaurus/concept4320,Civil engineering
http://vocabularies.unesco.org/thesaurus/concept543,Civil law
http://vocabularies.unesco.org/thesaurus/concept5331,Civil servants
http://vocabularies.unesco.org/thesaurus/concept1424,Civil service
http://vocabularies.unesco.org/thesaurus/concept5337,Civil society
http://vocabularies.unesco.org/thesaurus/concept5342,Civil war
http://vocabularies.unesco.org/thesaurus/concept2337,Civilization
http://vocabularies.unesco.org/thesaurus/concept5348,Civilization crises
http://vocabularies.unesco.org/thesaurus/concept5355,Clandestine employment
http://vocabularies.unesco.org/thesaurus/concept5354,Clans
http://vocabularies.unesco.org/thesaurus/concept5378,Class size
http://vocabularies.unesco.org/thesaurus/concept5365,Classes
http://vocabularies.unesco.org/thesaurus/concept5394,Classical music
http://vocabularies.unesco.org/thesaurus/concept4504,Classification systems
http://vocabularies.unesco.org/thesaurus/concept2140,Classroom environment
http://vocabularies.unesco.org/thesaurus/concept1005,Classroom techniques
http://vocabularies.unesco.org/thesaurus/concept3364,Classrooms
http://vocabularies.unesco.org/thesaurus/concept2821,Clays
http://vocabularies.unesco.org/thesaurus/concept3775,Clearing houses
http://vocabularies.unesco.org/thesaurus/concept5426,Clergy
http://vocabularies.unesco.org/thesaurus/concept5434,Climate
http://vocabularies.unesco.org/thesaurus/concept4559,Climate change
http://vocabularies.unesco.org/thesaurus/concept17096,Climate change adaptation
http://vocabularies.unesco.org/thesaurus/concept5437,Climatic data
http://vocabularies.unesco.org/thesaurus/concept4698,Climatic maps
http://vocabularies.unesco.org/thesaurus/concept182,Climatic zones
http://vocabularies.unesco.org/thesaurus/concept183,Climatology
http://vocabularies.unesco.org/thesaurus/concept5453,Clinical medicine
http://vocabularies.unesco.org/thesaurus/concept5455,Clinical psychology
http://vocabularies.unesco.org/thesaurus/concept16971,Cloning
http://vocabularies.unesco.org/thesaurus/concept4493,Closed circuit television
http://vocabularies.unesco.org/thesaurus/concept5471,Clothing
http://vocabularies.unesco.org/thesaurus/concept3207,Clubs
http://vocabularies.unesco.org/thesaurus/concept4960,Coal
http://vocabularies.unesco.org/thesaurus/concept4963,Coal mining
http://vocabularies.unesco.org/thesaurus/concept5499,Coal resources
http://vocabularies.unesco.org/thesaurus/concept5504,Coastal erosion
http://vocabularies.unesco.org/thesaurus/concept5506,Coastal protection
http://vocabularies.unesco.org/thesaurus/concept1890,Coastal waters
http://vocabularies.unesco.org/thesaurus/concept5507,Coastal zones
http://vocabularies.unesco.org/thesaurus/concept5533,Codes
http://vocabularies.unesco.org/thesaurus/concept5542,Coeducation
http://vocabularies.unesco.org/thesaurus/concept5543,Coeducational schools
http://vocabularies.unesco.org/thesaurus/concept3747,Coffee
http://vocabularies.unesco.org/thesaurus/concept387,Cognition
http://vocabularies.unesco.org/thesaurus/concept5565,Collective agreements
http://vocabularies.unesco.org/thesaurus/concept5573,Collective bargaining
http://vocabularies.unesco.org/thesaurus/concept5577,Collective economy
http://vocabularies.unesco.org/thesaurus/concept555,Collective human rights
http://vocabularies.unesco.org/thesaurus/concept17090,Collective memory
http://vocabularies.unesco.org/thesaurus/concept5562,Collectivism
http://vocabularies.unesco.org/thesaurus/concept5603,Colloquial language
http://vocabularies.unesco.org/thesaurus/concept771,Colombia
